N	X		Y		H	V
1	246.666382	251.020462	150	90
1	312.283478	250.499359	151	90
1	377.390411	250.268692	152	90
1	442.130981	249.950516	153	90
1	181.404388	251.341568	149	90
1	116.728165	251.800491	148	90
1	51.777843	252.304382	147	90
1	246.651260	250.968353	150	90
1	246.322006	185.604507	150	91
1	246.029907	120.824768	150	92
1	245.601593	56.040913	150	93
1	247.074417	316.453613	150	89
1	247.550430	381.322174	150	88
3	248.055191	446.113800	150	87
1	246.636642	250.970612	150	90
